id;ime;link;tip_aplikacije;cena;znižanje;datum_izdaje;izdajatelj;založnik;ocene;žanri;št_dosežkov;opis
2960080;Maze Endless;https://store.steampowered.com/app/2960080/Maze_Endless;Game;2,99€;No discount;27 May, 2024;Hancel.Lin;Hancel.Lin;No reviews;('Casual', 'Indie');21;"Maze Endless" is a challenging adventure casual game that tests your wit and luck. In this endless maze journey, players will experience an unprecedented adventure. Starting from the simplest maze, gradually challenge more complex levels, unravel their mysteries, and find the exit.
2979710;5525;https://store.steampowered.com/app/2979710/5525;Game;0,99€;No discount;24 May, 2024;Personal;Personal;No reviews;('Casual', 'Indie');No achievements;A simple game
2982820;Mr Mitty and the Itty Bitty Kitty Committee;https://store.steampowered.com/app/2982820/Mr_Mitty_and_the_Itty_Bitty_Kitty_Committee;Game;4,99€;No discount;5 Jun, 2024;Patrick Sweeney;Patrick Sweeney;No reviews;('Adventure',);No achievements;Disaster has struck the island of cats! A ferocious storm has snatched the committee’s important letters, plunging the feline paradise into chaos. But fear not, Mr. Mitty, is on the case!
3030000;Halmaverse;https://store.steampowered.com/app/3030000/Halmaverse;Game;Free;No discount;12 Jul, 2024;Techie;Techie;No reviews;('Casual', 'Indie', 'Strategy', 'Free To Play', 'Early Access');No achievements;A relaxing board game where the goal is to move your pieces to the opposite corner.
3036820;Timeout;https://store.steampowered.com/app/3036820/Timeout;Game;2,99€;No discount;29 Jun, 2024;Basement Games;Basement Games;No reviews;('Indie', 'RPG', 'Strategy', 'Early Access');No achievements;Timeout is a fast-paced deck-building + team strategy game. Venture into a retro pixel-art style world, organize a team of up to 3 characters to build independent decks for them, challenge enemies on the timeline in ATB turn-based battles, and ultimately achieve victory
3037550;Grove Grown Guardians;https://store.steampowered.com/app/3037550/Grove_Grown_Guardians;Game;4,99€;No discount;30 Jul, 2024;Dark Arc Games;Dark Arc Games;No reviews;('Casual', 'Indie', 'Strategy');13;A fantasy turn based strategy game about growing plants. Position plants strategically for the best results. Sell plants to buy seed packets. Compost plants to gain grove energy to fuel powers. Feed plants to guardians to make them strong enough to fight off the corruption in auto-battling format.
3055550;Security Simulator: Nightshift;https://store.steampowered.com/app/3055550/Security_Simulator_Nightshift;Game;7,79€;No discount;5 Jul, 2024;Metype;Blue Dragon Games;No reviews;('Indie', 'Simulation', 'Early Access');5;A spot-the-difference-horror game:, you use a camera system to locate and report disturbances and thieves, but you can't stay in the cameras the whole night. Getting up from your office to patrol is necessary to keep thieves at bay.
3056310;Elementyle;https://store.steampowered.com/app/3056310/Elementyle;Game;Free;No discount;5 Aug, 2024;Tagon35;Tagon35;No reviews;('Strategy', 'Free To Play', 'Early Access');No achievements;Elementyle is a chess-like, turn-based strategy game where players claim tiles with unique pieces and element sets.
1566360;Gallantry;https://store.steampowered.com/app/1566360/Gallantry;Game;3,99€;No discount;25 Jun, 2021;Priory Games;Priory Games;('Mostly Positive', '18', '72%');('Action', 'Indie', 'Simulation', 'Sports');10;Relive the Medieval Tournament as you compete across Europe in order to be crowned the Grand Champion and fulfil your Father's legacy.
1662910;GridlessDB;https://store.steampowered.com/app/1662910/GridlessDB;Software;16,79€;No discount;24 Aug, 2021;radmatt;radmatt;('Mostly Positive', '18', '77%');('RPG', 'Design & Illustration', 'Utilities', 'Game Development');No achievements;Stop using spreadsheets to create your game data. Instead, use a powerful and intuitive editor with a drag-and-drop interface to design, edit and visualize content for your games, like items, quests, characters, and more. Then export to a text file or Unity's Scriptable Objects.
2320040;Skies above the Great War;https://store.steampowered.com/app/2320040/Skies_above_the_Great_War;Game;11,99€;No discount;24 Jul, 2024;Puntigames;Puntigames;('Mixed', '41', '68%');('Action', 'Indie', 'Strategy');10;Skies above the Great War is a hybrid of action and grand strategy sandbox game set on the Western Front during the First World War. Manage your air forces or take control of any plane yourself in real time.
1445650;Vylan;https://store.steampowered.com/app/1445650/Vylan;Game;6,99€;No discount;22 Apr, 2021;Jesse Madyson;MostlyMadProductions;No reviews;('Action', 'Adventure', 'Casual', 'Indie', 'Strategy');11;Help Vylan on his journey to regain lost memories, in this Tile-Based platformer. Take on the 100 levels in this game that takes the platformer genre and flips it on its head.
1688270;I've Seen Everything;https://store.steampowered.com/app/1688270/Ive_Seen_Everything;Game;6,59€;No discount;28 Jan, 2022;NLB project;NLB project;No reviews;('Casual', 'Indie');20;In the "I've Seen Everything" quiz, you will need to recognize what is being shown in the picture and choose the correct answer out of four options. There are several game modes: single-player mode with an AI, no opponent mode, and multiplayer mode (four players maximum).
1973840;Space Bees 太空蜜蜂;https://store.steampowered.com/app/1973840/Space_Bees;Game;1,59€;No discount;31 May, 2022;re_ki;AplusGames;No reviews;('Action', 'Casual', 'Indie', 'Racing', 'Strategy');No achievements;RougeLite + Aircraft Shooter, a thrill-based game, kill the incoming enemies, upgrade your fighters and continue to face the tidal wave of enemies.
2005790;Gleeb Glob;https://store.steampowered.com/app/2005790/Gleeb_Glob;Game;0,99€;No discount;18 Jul, 2023;BlankBoyGames;BlankBoyGames;No reviews;('Adventure', 'Casual', 'Indie', 'Racing');No achievements;GleebGlob is a physics based 2D precision platformer where you play as an emotionally drained employee of a very large corporation, who's only trying to slack off by immersing himself within a video game to delay the inevitable pile of work he must address.
1525190;Monster Outbreak;https://store.steampowered.com/app/1525190/Monster_Outbreak;Game;14,99€;No discount;3 Oct, 2022;GameMunchers;indie.io;('Mixed', '79', '64%');('Action', 'Adventure', 'Indie', 'RPG', 'Strategy');40;The King's dimensional orb has malfunctioned, bringing hordes of monsters into the Kingdom. Defend your safeground against the monsters by gathering resources, building defenses, upgrading your arsenal, and surviving long enough to find the source of monsters and destroy it.
976030;Drafting Tales;https://store.steampowered.com/app/976030/Drafting_Tales;Game;12,79€;No discount;11 Dec, 2020;Istotex;Istotex;('Mixed', '83', '67%');('Casual', 'Indie', 'Simulation', 'Strategy');No achievements;In Drafting Tales you are new writer working from your apartment. Your goal is to become a well-known and successful author!
1824830;Setr's Auto Battler;https://store.steampowered.com/app/1824830/Setrs_Auto_Battler;Game;Free;No discount;24 Dec, 2021;Szaloki Sandor;Szaloki Sandor;('Mostly Positive', '25', '72%');('Casual', 'Indie', 'Strategy');No achievements;A fantasy themed casual auto battler
467090;A Game of Changes;https://store.steampowered.com/app/467090/A_Game_of_Changes;Game;0,99€;No discount;2 Jun, 2016;Nuno Donato;Conglomerate 5;('Mostly Positive', '102', '73%');('Casual', 'Indie');No achievements;A 3d puzzle platformer that takes you along a journey of wisdom, through the 64 unique worlds that draw inspiration and teachings from the I Ching [Book of Changes], one of the oldest oracles in human history.
2324940;AESIR Online;https://store.steampowered.com/app/2324940/AESIR_Online;Game;Free;No discount;8 Nov, 2023;Emiliano Martino;AESIR Online Staff;('Mixed', '118', '67%');('Adventure', 'Free To Play', 'Indie', 'Massively Multiplayer', 'RPG');No achievements;A massively multiplayer online role-playing game (MMORPG) developed in GODOT Engine by a group of friends from Argentina. It was inspired by a game created in 1999 called Argentum Online.
2860220;Hold The Noise;https://store.steampowered.com/app/2860220/Hold_The_Noise;Game;Free;No discount;15 Mar, 2024;!CyberApex (SkagoGames);SkagoGames;('Mixed', '91', '68%');('Casual', 'Indie', 'Simulation', 'Free To Play');12;Listen to beautiful and captivating noises! It will be truly amazing. Are you ready to hear some great noise? Just press and hold the space bar. Are you really ready now?
1983520;ULTRAFUN;https://store.steampowered.com/app/1983520/ULTRAFUN;Game;Free;No discount;15 Aug, 2023;AlexHoratio;AlexHoratio;('Mostly Positive', '40', '70%');('Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Free To Play');7;Explore the Void. Gamer.
1007870;B画少说;https://store.steampowered.com/app/1007870/B;Game;5,69€;No discount;14 Feb, 2019;PioGame;FatFaceCat;('Positive', '10', '90%');('Casual', 'Indie', 'Simulation', 'Early Access');No achievements;新感觉模拟！深城大冒险！使用自研AVG-模拟引擎开发，实时光影弹幕系统，仿真时间系统。真实地区，人物和事件。真实日历与法定节假日，真实场景与景点等等。并有多种独特系统，随机事件与玩家互动。你在深城最后的结局是....?
1397710;Operation TP;https://store.steampowered.com/app/1397710/Operation_TP;Game;Free;No discount;14 Sep, 2020;Pizzaquirk;Banamurai Media;('Mostly Positive', '12', '75%');('Indie',);No achievements;A Post-Apocalyptic store run gone wrong, keep moving, don't get hit, get that TP!
2108210;ENDER OCEAN - Your mission: "Clean the Ocean";https://store.steampowered.com/app/2108210/ENDER_OCEAN__Your_mission_Clean_the_Ocean;Game;Free;No discount;9 Sep, 2022;Ender Ocean;Ender Ocean;('Mostly Positive', '12', '75%');('Simulation',);No achievements;The Ender Ocean principle? Locate and collect waste (plastic bags, bottles, lost nets...) thanks to underwater robots connected to a collection boat, in order to valorize them afterwards, all from home.
2529290;Dampf - The Cozy Tower Defense;https://store.steampowered.com/app/2529290/Dampf__The_Cozy_Tower_Defense;Game;6,89€;No discount;21 Mar, 2024;Marcel Kuebler Software;Marcel Kuebler Software;('Mostly Positive', '12', '75%');('Casual', 'Indie', 'Strategy');11;Cozy tower defense meets stylistic futuristic steampunk. Manage resources, buildings & towers. Unlock perks to further specialize yourself. Plan your defense & survive all enemy waves.
None;None;None;None;Free;No discount;None;None;None;No reviews;();No achievements;None
2276590;ReplayVR;https://store.steampowered.com/app/2276590/ReplayVR;Software;1,99€;No discount;22 Feb, 2023;Point'n'Shoot;Point'n'Shoot;('Mixed', '13', '69%');('Utilities', 'Video Production');No achievements;ReplayVR gives you the ability to take video screenshots of what you see in VR after you saw it.
1855070;Kukumushi Virtual Pet;https://store.steampowered.com/app/1855070/Kukumushi_Virtual_Pet;Game;3,99€;No discount;10 Mar, 2022;Dr. Cyril Splutterworth;Dr. Cyril Splutterworth;('Mostly Positive', '16', '75%');('Casual', 'Simulation');35;Adopt and care for your Kukumushi, watching them grow and evolve. Feed, clean and play with your virtual pets!
2882700;Rebornia;https://store.steampowered.com/app/2882700/Rebornia;Game;Free;No discount;11 Apr, 2024;Rebornia Games;Rebornia Games;('Mostly Positive', '18', '72%');('Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play', 'Early Access');69;Embark on a captivating journey through Rebornia, a turn-based MMORPG with immersive low-poly visuals and dynamic gameplay. Join a vibrant community, unleash powerful spells, and forge your destiny in a fantastical world filled with adventure and discovery.
1264360;GoldFish Brain;https://store.steampowered.com/app/1264360/GoldFish_Brain;Game;4,99€;No discount;7 Dec, 2020;WEI;IRON LIVER;('Mixed', '16', '68%');('Action', 'Adventure', 'Indie');12;Goldfish Brain is a 2D scrolling platform action game . It adopts a Metroidvania-like design. You need to explore maps and find various ability items to strengthen yourself and break through more challenges.
2656310;One Week With The Mafia;https://store.steampowered.com/app/2656310/One_Week_With_The_Mafia;Game;Free;No discount;4 Nov, 2023;Bartholomeus Mortimis;Bartholomeus Mortimis;('Mostly Positive', '30', '70%');('Indie',);10;After a misuse of your home address, and the general incompetence of an old friend, you find yourself stuck with the Italian mafia hunting you down. In this parody of Scott Cawthon's "Five Nights at Freddy's", it is up to you to stop the mafia from wasting you.
801950;CryptoRIG;https://store.steampowered.com/app/801950/CryptoRIG;Game;5,69€;No discount;27 Sep, 2022;HASSI;HASSI;No reviews;('Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access');6;CryptoRIG is a semi-idle server management game focussed on cryptocurrency mining and trading.
960070;Fish & Bubbles;https://store.steampowered.com/app/960070/Fish__Bubbles;Game;3,99€;No discount;14 Oct, 2021;d4rkd0s;d4rkd0s;No reviews;('Casual', 'Simulation');1;Purchase fish, feed them to collect coins, upgrade your tank and Zen out in... "Fish & Bubbles"! Updates will be released regularly, stay up to date on our Steam posts, or join our Discord!
1301380;Rogue Planet;https://store.steampowered.com/app/1301380/Rogue_Planet;Game;1,59€;No discount;23 May, 2020;Julien Mackay;Julien Mackay;No reviews;('Casual', 'Indie');No achievements;Rogue Planet is about speed, precision, and smooth motion. Use your momentum paired with the force of gravity to propel yourself from star to star, draining their power and fueling your ship as you go.
